file_x,file_y,decision,dist_l2,y,y_pred
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145435/2408352549,1279629264_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/3481046548,3199130877_align.jpg",No,0.5183,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364866/4037046231,2567691261_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/3909234290,1225708130_align.jpg",No,1.2271,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/1276874760,1708452548_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/8c511fe91ed4612cb90e2d4d.jpg_align.jpg",No,1.281,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/4151704340,2092682772_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510276/1025484587,3417052654_align.jpg",No,1.4254,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10254152/1293000022,2978119150_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/1665277901,4126707647_align.jpg",No,1.3884,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10229751/1768013740,3967528119_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/1665277901,4126707647_align.jpg",No,1.1068,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365034/383904845,153461957_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10200449/dc54564e9258d1095aa32683d358ccbf6c814dbb.jpg_align.jpg",No,1.3216,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/3582944119,4276219052_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10268622/3912578270,3461200461_align.jpg",No,1.1438,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10301167/2003901598,4185791693_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10188256/3095197437,3164179585_align.jpg",No,1.3508,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145435/3042928377,1652134956_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/d0c8a786c9177f3e87ad124a71cf3bc79e3d56d8.jpg_align.jpg",No,1.1368,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10591138/1514811944,2141323545_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427086/3307684181,3523917249_align.jpg",No,1.1176,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10319375/34fae6cd7b899e51cb40138a47a7d933c9950d65.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/2059127988,1016386163_align.jpg",No,1.238,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/3990049289,4039487279_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10358243/2053544637,4229408957_align.jpg",No,1.5168,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/1163481485,3184378128_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298001/1270018258,631278392_align.jpg",No,1.3025,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/4049934647,3914947395_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/3995261677,1219765725_align.jpg",No,1.3214,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10229751/434120362,2045138860_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552910/147470837,372308323_align.jpg",No,1.3066,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526946/3947373197,2701470514_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10539551/2677183276,1883537670_align.jpg",No,1.197,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413592/611502364,699877578_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427086/1641698089,2876807721_align.jpg",No,1.2284,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/770019654,150589443_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/1398157794,935809866_align.jpg",No,1.3124,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365034/722291708,2458805418_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10268622/2782325508,2072227246_align.jpg",No,1.3575,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365034/1749934044,4107367815_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312675/1236486259,4246491433_align.jpg",No,1.2272,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365034/2752256746,1923765924_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/1232860389,60486576_align.jpg",No,1.4415,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413592/4138793191,1606187605_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270904/cefc1e178a82b901abf7d4d4738da9773812effb.jpg_align.jpg",No,1.388,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427086/632796810,1804845145_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/952808444,3885600230_align.jpg",No,0.953,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/2298120088,1500369339_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10151957/1901955315,446439386_align.jpg",No,0.8626,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10539551/1763252114,3140740636_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/4174483967,2203852713_align.jpg",No,1.3179,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10358243/2766179476,1195383413_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10168383/1582299965,3912198145_align.jpg",No,1.1759,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427086/834909814,1921925164_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312675/1431728061,1349485933_align.jpg",No,0.9803,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10200449/5d6034a85edf8db19ae105aa0823dd54574e7434.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/872526621,744503668_align.jpg",No,1.1865,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10539551/1670331408,427190701_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10352615/2463062661,855547092_align.jpg",No,1.3346,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10303010/1868363325,4268889936_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10271044/401988202,4176885313_align.jpg",No,1.1984,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/1217097028,1290530312_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/1239401058,253641307_align.jpg",No,1.3285,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145435/854044305,1220159728_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10351752/1757539624,142501851_align.jpg",No,1.2829,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175010/3223511003,1052165669_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/2607258893,3993515890_align.jpg",No,1.3174,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10188256/4179786519,2714810947_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10415631/1401164179,1408736822_align.jpg",No,1.3224,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/248305323,3953906298_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387557/2596910417,1319095682_align.jpg",No,1.1821,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391912/1011728970,877772537_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10591138/1348434614,1848462061_align.jpg",No,1.2153,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10351752/955228163,3947316605_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/3914303867,424227737_align.jpg",No,1.3539,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/4252221275,3396669856_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10453862/3715076016,82029237_align.jpg",No,1.3496,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10591138/b151f8198618367aafeddeff2a738bd4b31ce5a8.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387557/4043902492,601413281_align.jpg",No,1.0213,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391912/842497735,2720239046_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312675/4180615033,1656514795_align.jpg",No,0.6382,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427086/938569426,612271434_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/79920007,3300615654_align.jpg",No,0.718,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391912/483385333,3086691775_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/2328476533,3794552258_align.jpg",No,1.2132,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10570110/1257743612,202295984_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/639043022,1284202404_align.jpg",No,1.1977,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10453862/1230210038,3986799790_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10301167/1364886201,2751504068_align.jpg",No,1.0233,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10563048/639147727,2255063486_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364866/3838521836,1476350521_align.jpg",No,1.283,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/3195010672,1693685981_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/1900601993,3196722340_align.jpg",No,1.1952,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413592/1024787398,3039539803_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/3344964262,4252730053_align.jpg",No,1.2181,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10358243/3887776462,3821378987_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10352615/2929909962,567175706_align.jpg",No,1.1871,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10351752/2418008871,204816367_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10188256/3649607230,2635239176_align.jpg",No,1.3787,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/1877384181,3394963964_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10200449/dc54564e9258d1095aa32683d358ccbf6c814dbb.jpg_align.jpg",No,1.2254,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10151957/1045136541,2917046020_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10453862/4127283504,3754071978_align.jpg",No,1.2611,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/837200836,891951860_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/1163481485,3184378128_align.jpg",No,1.4402,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270904/2401443635,1451855853_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390944/1138868547,1721703730_align.jpg",No,0.9546,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10303010/1693135840,2066369142_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145435/2632463679,1334689168_align.jpg",No,1.2414,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/3533654674,187753090_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312675/717039361,2236559576_align.jpg",No,1.4001,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/1497498973,1279372680_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/024f78f0f736afc3d11c5adeb319ebc4b745127c.jpg_align.jpg",No,1.42,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10453862/906676142,1388911749_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312675/2162440510,1392334322_align.jpg",No,0.3602,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10229751/504873149,348629247_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/3990049289,4039487279_align.jpg",No,1.3355,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10229751/39939040,3792858375_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/53372545,289700212_align.jpg",No,1.4001,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10570110/2643293685,3030731718_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/1058755384,3802769106_align.jpg",No,1.246,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536403/1714177085,1245051927_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10176365/347988233,861946270_align.jpg",No,1.3351,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10254152/3677476837,2541092535_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10453862/2915464430,3089727662_align.jpg",No,1.3296,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391912/3440004475,1129662753_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390944/1005030231,2404797508_align.jpg",No,1.2378,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427086/2668802807,2977751540_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10415631/432051422,3646623496_align.jpg",No,1.1656,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10352615/792066744,3388470073_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552910/69771350,414625728_align.jpg",No,1.2014,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365034/1061532116,2770026697_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10271044/2217894417,43443697_align.jpg",No,1.302,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/3589643090,278779853_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10445404/4005287986,2261924051_align.jpg",No,1.5108,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413592/465251607,940268967_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10303010/2917945511,1063229711_align.jpg",No,0.3615,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10151957/667788125,3982391296_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10200449/8d5494eef01f3a291722bb009825bc315d607c11.jpg_align.jpg",No,1.3675,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/2393121894,3555161487_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/3722238944,3644989197_align.jpg",No,1.4573,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/856754473,2541484767_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175010/279759ee3d6d55fb75482dc16d224f4a21a4dd4f.jpg_align.jpg",No,1.3832,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/3890954620,3376368308_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552165/1312925978,1492999659_align.jpg",No,1.136,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/1472090492,2252069836_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10176365/2059334565,699614258_align.jpg",No,1.3473,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/38403f3fc42496a754e723d3.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/b3119313b07eca80cf90b757932397dda04483ed.jpg_align.jpg",No,1.4502,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/55a628d1af0454739b5027d3.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10564014/873882621,1887049075_align.jpg",No,1.2917,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390944/2632173270,2716455865_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552910/1134416102,1860995224_align.jpg",No,0.5001,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/2743552924,4149598348_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/3035613228,676568158_align.jpg",No,0.8724,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387557/2268387564,1630771041_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10268622/543650322,2670641623_align.jpg",No,1.119,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10303010/1987244558,1015850096_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10319375/58af236dcd8d3aa042169477.jpg_align.jpg",No,1.2088,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10229751/3560899767,4162215415_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10301167/393931973,152609659_align.jpg",No,1.4265,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/3270572649,2442444617_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/1468271709,419962049_align.jpg",No,0.9546,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/3275460319,1206963615_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/0ff41bd5ad6eddc4804487b639dbb6fd536633df.jpg_align.jpg",No,1.1924,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10570110/3758406187,3987873374_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/1793078664,2477605053_align.jpg",No,1.1244,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/2398989768,2055542012_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536403/3215580403,3989796141_align.jpg",No,1.2672,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536403/3834293502,1590004080_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10564014/4222264726,734859095_align.jpg",No,1.414,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10303010/2999743508,1830231945_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10301167/3396077180,3734699789_align.jpg",No,1.488,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526946/719418458,2842479293_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/3481046548,3199130877_align.jpg",No,1.2671,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10168383/1582299965,3912198145_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552910/3161336023,2094221253_align.jpg",No,1.3651,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387504/273773449,3900516375_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390684/652793686,3624568225_align.jpg",No,1.2165,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/4136600924,3057504728_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10268622/590754111,1116138087_align.jpg",No,1.1483,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/1324804576,2228337433_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510276/650699896,604334915_align.jpg",No,1.3524,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10358243/2293310355,865655786_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/3542882877,3014166721_align.jpg",No,1.2158,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298001/3575362207,692780338_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/33084718,4212257202_align.jpg",No,1.1782,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/3547554049,320357681_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10200449/1314771871,1760052809_align.jpg",No,1.382,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/629288491,181218694_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312675/740674724,3075371369_align.jpg",No,1.4772,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10358243/1385007283,2873961637_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/3499340568,3840563900_align.jpg",No,1.1164,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145435/854044305,1220159728_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10405240/2847638139,216886377_align.jpg",No,1.4212,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10563048/1293315645,1177227005_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10301167/1876167380,1129668272_align.jpg",No,1.4158,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10591138/1238191447,4003117427_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427086/1208013806,345032679_align.jpg",No,0.9846,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10151957/3516934631,244259307_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145435/2121684891,929877474_align.jpg",No,1.4915,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391912/553605983,3753830418_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10352615/2221346741,520127633_align.jpg",No,1.3861,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10168383/306925085,1410036510_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536403/134673081,1013428327_align.jpg",No,1.3704,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/1892344712,699296069_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10352615/513752778,265472090_align.jpg",No,1.3794,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/879685522,1695175941_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536403/1860966353,2135010750_align.jpg",No,1.3143,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175010/4110755376,2195028351_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/1497781983,1921316956_align.jpg",No,1.1175,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427086/2037774131,3226257424_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10271044/394602572,4208461697_align.jpg",No,0.9685,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413592/865526402,4253902232_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/2331946442,3178374030_align.jpg",No,1.3021,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/1131805500,2263556484_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/1074991401,2648706227_align.jpg",No,1.2459,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443874/1500617758,498810936_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/1009382411,804457472_align.jpg",No,1.2902,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364866/1176356027,3326167875_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/656700259,569405334_align.jpg",No,1.2317,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/209897376,1878644028_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536403/327014707,4269452873_align.jpg",No,1.288,0,No
