file_x,file_y,decision,dist_l2,y,y_pred
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/1437107168,140784654_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/398871594,941206442_align.jpg",No,1.3808,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433214/3031892815,642903171_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10464205/2633507265,3498868105_align.jpg",No,1.3403,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364685/710776813,2293233326_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10360333/1174762026,1020255647_align.jpg",No,1.3572,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/2602331022,3987585320_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/34bbf8cd579e3d060fb345cb.jpg_align.jpg",No,1.3224,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10505879/609929992,4154657786_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/912023080,2480652129_align.jpg",No,1.3589,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/3937997447,2315686877_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10530086/1698561222,3708441987_align.jpg",No,1.1962,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393156/1780530193,3595121778_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/3506418141,153225993_align.jpg",No,1.3244,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/3570678141,95175781_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10407812/3040581641,1701028506_align.jpg",No,1.4676,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/3129920572,396707598_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10407812/3620721638,1687429582_align.jpg",No,1.1949,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208830/1800803206,3445856169_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/b8798550d9360f4d84352401.jpg_align.jpg",No,1.3077,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177044/1271294427,2261638238_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10459242/3493731179,3032236813_align.jpg",No,1.1231,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/1666659689,3104752318_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/1327013631,163461614_align.jpg",No,1.3181,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/1002716327,735997122_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177044/2565338124,3304646339_align.jpg",No,1.1646,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/1752368696,827453730_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/2427684683,1555714960_align.jpg",No,1.0667,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/3594838564,295794855_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/2310564751,1123849960_align.jpg",No,0.7492,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364685/338889061,2773313136_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/4281936794,2773117312_align.jpg",No,1.1023,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/1896382097,560321638_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/2463728974,3259061831_align.jpg",No,1.2234,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540910/3666285643,4020747543_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10228983/a6efce1b9d16fdfa11732232b48f8c5495ee7bcb.jpg_align.jpg",No,1.3995,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/3903545242,3912101503_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/4110429466,1838172588_align.jpg",No,1.0893,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366199/1480087223,638654398_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/3907443038,3986901799_align.jpg",No,1.3353,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10179291/1299564224,3039127551_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/2259082094,1196358283_align.jpg",No,0.9201,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/4128313544,3693124465_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/529967493,3075592094_align.jpg",No,1.2527,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276274/1102002171,3249923952_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10228983/a686c9177f3e6709aaa92a4e3bc79f3df9dc55d1.jpg_align.jpg",No,1.2587,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/ea85a945c177e56acefca308.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540910/1907894178,2799330523_align.jpg",No,1.3442,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/a6c7d71779ddc65ec83d6d1f.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/552474646,4053191216_align.jpg",No,1.3726,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/2782449292,432563019_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/3090001186,198635361_align.jpg",No,1.127,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10179291/1859286874,1515354716_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/412275044,1931375469_align.jpg",No,1.0936,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364685/338889061,2773313136_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10470675/8718367adab44aedb2d7e6f9b51c8701a18bfb16.jpg_align.jpg",No,1.4611,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/e824b899a9014c08f06060e7097b02087bf4f41d.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10407812/1034476128,662163700_align.jpg",No,1.1647,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/2495836371,1950648130_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/2848330917,752173858_align.jpg",No,1.2816,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/549634817,2340155342_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10334920/f3d3572c11dfa9ec32b112fe62d0f703908fc1b8.jpg_align.jpg",No,1.4997,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10530086/468440063,522137154_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/2494108331,516710905_align.jpg",No,1.2131,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364685/641367048,1137304870_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10133303/2343137805,3064743353_align.jpg",No,1.2454,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390391/4146134705,1992186990_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10265277/2004361532,1581522560_align.jpg",No,1.5231,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533494/3127740025,219626491_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/443734564,2338164468_align.jpg",No,1.435,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/1663906354,2792701245_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/2305298431,2084383396_align.jpg",No,1.375,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366199/2532142313,1307024917_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10559275/ac4bd11373f08202587949f64bfbfbedaa641b0b.jpg_align.jpg",No,1.1576,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10438974/96dda144ad345982537c5c3e0df431adcaef84ac.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10334920/2675930971,2650706956_align.jpg",No,1.2748,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433214/68420611,1046943605_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366199/331825457,3572328447_align.jpg",No,1.1361,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/3488038443,3978431351_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/617801947,1515106277_align.jpg",No,1.0974,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/3662105614,647458731_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/2710501632,3857351598_align.jpg",No,1.0691,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366100/2774333492,3183132507_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/4281936794,2773117312_align.jpg",No,1.4802,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/4282649013,3576255414_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/825489265,2505245650_align.jpg",No,1.0685,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/1816521310,2552661056_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/103721229,1803309078_align.jpg",No,1.0952,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10505879/4256472797,1459579678_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10133303/1525698926,3324699074_align.jpg",No,1.4389,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276274/1187698360,909317813_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/2581003221,4057129727_align.jpg",No,0.891,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10459242/4065787710,3001509022_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208177/970241990,688625823_align.jpg",No,1.2851,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/9d82d158ccbf6c81afbb6ce8ba3eb13533fa4025.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/1581606866,2354495727_align.jpg",No,1.3427,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390391/235843403,2078816947_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10438974/eaf81a4c510fd9f91611ecc5242dd42a2834a41c.jpg_align.jpg",No,1.4125,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/2257599449,2097424061_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/1597920639,568216899_align.jpg",No,1.1394,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10505879/4190433279,873443505_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10228983/1f178a82b9014a905c80290ca9773912b21beec1.jpg_align.jpg",No,1.357,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/1421664568,3173440610_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/1226633527,2396485721_align.jpg",No,1.5148,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/2229802572,1403181069_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/3693958098,1884418697_align.jpg",No,1.0063,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/2805045266,666242731_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/3677503869,615489804_align.jpg",No,1.4124,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10334920/1152315033,3790217354_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/2061665362,662814102_align.jpg",No,1.2378,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10407812/3633049922,1450768090_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/2412357973,1829720611_align.jpg",No,1.1451,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443361/921404740,419653486_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10133303/1691253975,4000532600_align.jpg",No,0.7939,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/1012426946,2393308814_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10265277/2767974751,2626773002_align.jpg",No,1.3525,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10334920/1533401470,1392549980_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/3529967004,1646077470_align.jpg",No,1.4352,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/1080200611,1366390524_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208177/278492741,3087440480_align.jpg",No,1.4884,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/3024896979,522775224_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/4207324368,3498028323_align.jpg",No,1.0678,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390391/928739892,3259859062_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/860991238,3881378213_align.jpg",No,1.1516,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/931875977,329704634_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/2770439345,981639371_align.jpg",No,1.1547,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/3259438592,2901550134_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/1111843268,3958369003_align.jpg",No,1.3599,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10470675/6609c93d70cf3bc7d29f95f1d700baa1cd112a0b.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/2959186496,186068629_align.jpg",No,1.038,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540910/1289932798,2681355659_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/1159292631,1882990651_align.jpg",No,0.9934,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/238184388,1648332139_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10263371/1750735190,1947686508_align.jpg",No,1.2614,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177044/2874810725,2294565794_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10360333/1933181157,1219347770_align.jpg",No,0.835,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/3707420036,2533779758_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177044/3454664341,1938820936_align.jpg",No,1.1603,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366199/3233940073,3495117476_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/1002270237,3914636954_align.jpg",No,1.403,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/2881291773,2856492015_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10530086/3929190202,3652020080_align.jpg",No,1.1639,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10133303/118942014,1685349816_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/2710089136,1855945028_align.jpg",No,1.0803,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433214/337782357,1648148519_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/f677b1c3945ffd1eb319a898.jpg_align.jpg",No,1.4367,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/560533294,669612465_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/1100354892,242052024_align.jpg",No,1.2772,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208830/1671552529,549076874_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10360333/2011470085,1103953100_align.jpg",No,1.4887,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/3246223560,2576488326_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/3849054317,2651620534_align.jpg",No,1.1295,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/34bbf8cd1354f91d0eb3450e.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10263371/1218857873,1764448834_align.jpg",No,1.1553,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10388539/1100468624,1465038402_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10407812/2002778989,2394911586_align.jpg",No,1.4118,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/4213011296,1090731139_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/2541124387,2409402052_align.jpg",No,1.0643,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433214/172477094,1065300456_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10228983/d788d43f8794a4c20ab7889a0ef41bd5ac6e39ee.jpg_align.jpg",No,1.2758,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208830/4249053853,943854378_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/3004275920,1808559911_align.jpg",No,1.1706,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/4126923243,3720933874_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10404871/2129254861,2517245471_align.jpg",No,0.7885,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10407812/3237643405,2019664698_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/148669131,1773717440_align.jpg",No,1.1217,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10265277/217798474,912594752_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208177/4096447022,3920235116_align.jpg",No,1.4264,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/0e655ca7ead769c2d0435818.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/3988779323,4291200181_align.jpg",No,1.3495,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540910/1321908867,1123536071_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10129087/1240314473,2612169630_align.jpg",No,1.1556,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393532/601445006,306652052_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10438974/f9dcd100baa1cd114b58cc8cb812c8fcc2ce2dab.jpg_align.jpg",No,1.3432,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10464205/3999731422,439418083_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/912023080,2480652129_align.jpg",No,1.274,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/3712279580,2749196658_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10553492/2943136219,2060740553_align.jpg",No,1.2831,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10459242/1078053655,1866230329_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10397356/21a4462309f79052161adddf0cf3d7ca7acbd5ce.jpg_align.jpg",No,1.2105,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/3774955253,1816634906_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/2765630543,973137069_align.jpg",No,1.3561,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/1426213176,3587121955_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177044/2565338124,3304646339_align.jpg",No,1.2245,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393156/780644631,3145433048_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/989165871,2840642672_align.jpg",No,1.2229,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366199/424100131,2867474211_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10388539/813531718,726989040_align.jpg",No,1.2964,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/0fb505d5f67bbb8851da4bc6.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/1933861573,2286114866_align.jpg",No,1.4148,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/b8798550d9360f4d84352401.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/2283393978,4270680944_align.jpg",No,1.3346,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177044/3332432435,334792720_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/259978465,2154437326_align.jpg",No,1.3105,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/3320278786,3229296408_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/883103910,1153684583_align.jpg",No,1.0962,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/3048536897,3212557985_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/4166490964,896036690_align.jpg",No,1.2467,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393156/1735729764,1301791572_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/40366614,2476177004_align.jpg",No,1.1471,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390391/1139335257,3103181442_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/2401351266,2644738493_align.jpg",No,1.3846,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312705/358919043,2123736570_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/fc5e5f34d40b6d6a251f1402.jpg_align.jpg",No,1.468,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/899404143,940357082_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/2848741367,2766468649_align.jpg",No,1.278,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/1834832788,1475755793_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/2495836371,1950648130_align.jpg",No,1.3355,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/3090001186,198635361_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/34bbf8cd579e3d060fb345cb.jpg_align.jpg",No,1.2476,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/1586294296,1772566729_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10397356/8d5494eef01f3a29b927e16c9825bc315d607ca0.jpg_align.jpg",No,1.0915,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540910/2666033836,4266986366_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10470675/7aec54e736d12f2efd9ba36049c2d56285356817.jpg_align.jpg",No,1.2368,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10459242/113082043,2363282216_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/3529967004,1646077470_align.jpg",No,1.343,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/75360644,2449072061_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/2690676297,2060940658_align.jpg",No,1.1427,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10459242/1702630789,2591646305_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10530086/1057489965,2417423234_align.jpg",No,1.4183,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393156/2546938763,1865765062_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208830/1196233223,3360246521_align.jpg",No,1.2899,0,No
